3320.89242,0.91762
3318.96391,0.91675
3317.03541,0.91586
3315.10690,0.91497
3313.17839,0.91400
3311.24988,0.91286
3309.32137,0.91134
3307.39286,0.90965
3305.46435,0.90854
3303.53584,0.90835
3301.60733,0.90837
3299.67882,0.90782
3297.75032,0.90680
3295.82181,0.90573
3293.89330,0.90476
3291.96479,0.90394
3290.03628,0.90340
3288.10777,0.90303
3286.17926,0.90257
3284.25075,0.90196
3282.32224,0.90131
3280.39373,0.90058
3278.46523,0.89967
3276.53672,0.89866
3274.60821,0.89759
3272.67970,0.89643
3270.75119,0.89558
3268.82268,0.89527
3266.89417,0.89500
3264.96566,0.89437
3263.03715,0.89363
3261.10865,0.89302
3259.18014,0.89232
3257.25163,0.89139
3255.32312,0.89048
3253.39461,0.88981
3251.46610,0.88914
3249.53759,0.88817
3247.60908,0.88700
3245.68057,0.88614
3243.75206,0.88572
3241.82356,0.88524
3239.89505,0.88452
3237.96654,0.88367
3236.03803,0.88259
3234.10952,0.88133
3232.18101,0.88044
3230.25250,0.87999
3228.32399,0.87948
3226.39548,0.87875
3224.46698,0.87787
3222.53847,0.87692
3220.60996,0.87596
3218.68145,0.87496
3216.75294,0.87390
3214.82443,0.87288
3212.89592,0.87197
3210.96741,0.87110
3209.03890,0.87012
3207.11039,0.86910
3205.18189,0.86809
3203.25338,0.86706
3201.32487,0.86609
3199.39636,0.86520
3197.46785,0.86429
3195.53934,0.86329
3193.61083,0.86217
3191.68232,0.86095
3189.75381,0.85973
3187.82530,0.85861
3185.89680,0.85760
3183.96829,0.85655
3182.03978,0.85540
3180.11127,0.85427
3178.18276,0.85323
3176.25425,0.85217
3174.32574,0.85097
3172.39723,0.84970
3170.46872,0.84851
3168.54022,0.84741
3166.61171,0.84642
3164.68320,0.84545
3162.75469,0.84441
3160.82618,0.84327
3158.89767,0.84204
3156.96916,0.84072
3155.04065,0.83923
3153.11214,0.83769
3151.18363,0.83654
3149.25513,0.83572
3147.32662,0.83478
3145.39811,0.83360
3143.46960,0.83230
3141.54109,0.83085
3139.61258,0.82941
3137.68407,0.82834
3135.75556,0.82750
3133.82705,0.82647
3131.89855,0.82517
3129.97004,0.82384
3128.04153,0.82258
3126.11302,0.82134
3124.18451,0.82000
3122.25600,0.81842
3120.32749,0.81663
3118.39898,0.81506
3116.47047,0.81396
3114.54196,0.81321
3112.61346,0.81237
3110.68495,0.81117
3108.75644,0.80982
3106.82793,0.80872
3104.89942,0.80779
3102.97091,0.80667
3101.04240,0.80535
3099.11389,0.80411
3097.18538,0.80301
3095.25688,0.80193
3093.32837,0.80078
3091.39986,0.79951
3089.47135,0.79824
3087.54284,0.79700
3085.61433,0.79567
3083.68582,0.79433
3081.75731,0.79297
3079.82880,0.79157
3077.90029,0.79052
3075.97179,0.78992
3074.04328,0.78931
3072.11477,0.78841
3070.18626,0.78718
3068.25775,0.78580
3066.32924,0.78457
3064.40073,0.78361
3062.47222,0.78268
3060.54371,0.78163
3058.61520,0.78045
3056.68670,0.77919
3054.75819,0.77788
3052.82968,0.77657
3050.90117,0.77536
3048.97266,0.77430
3047.04415,0.77313
3045.11564,0.77163
3043.18713,0.77014
3041.25862,0.76908
3039.33012,0.76830
3037.40161,0.76733
3035.47310,0.76602
3033.54459,0.76473
3031.61608,0.76367
3029.68757,0.76265
3027.75906,0.76146
3025.83055,0.76017
3023.90204,0.75900
3021.97353,0.75793
3020.04503,0.75673
3018.11652,0.75532
3016.18801,0.75378
3014.25950,0.75226
3012.33099,0.75108
3010.40248,0.75037
3008.47397,0.74978
3006.54546,0.74896
3004.61695,0.74790
3002.68845,0.74677
3000.75994,0.74561
2998.83143,0.74444
2996.90292,0.74335
2994.97441,0.74223
2993.04590,0.74111
2991.11739,0.74026
2989.18888,0.73960
2987.26037,0.73876
2985.33186,0.73766
2983.40336,0.73648
2981.47485,0.73543
2979.54634,0.73454
2977.61783,0.73369
2975.68932,0.73270
2973.76081,0.73167
2971.83230,0.73072
2969.90379,0.72978
2967.97528,0.72879
2966.04677,0.72775
2964.11827,0.72667
2962.18976,0.72556
2960.26125,0.72451
2958.33274,0.72352
2956.40423,0.72252
2954.47572,0.72140
2952.54721,0.72030
2950.61870,0.71931
2948.69019,0.71825
2946.76169,0.71705
2944.83318,0.71599
2942.90467,0.71521
2940.97616,0.71454
2939.04765,0.71367
2937.11914,0.71256
2935.19063,0.71132
2933.26212,0.70991
2931.33361,0.70834
2929.40510,0.70683
2927.47660,0.70555
2925.54809,0.70432
2923.61958,0.70297
2921.69107,0.70148
2919.76256,0.69983
2917.83405,0.69800
2915.90554,0.69599
2913.97703,0.69404
2912.04852,0.69249
2910.12002,0.69116
2908.19151,0.68978
2906.26300,0.68835
2904.33449,0.68690
2902.40598,0.68544
2900.47747,0.68401
2898.54896,0.68260
2896.62045,0.68119
2894.69194,0.67985
2892.76343,0.67854
2890.83493,0.67719
2888.90642,0.67582
2886.97791,0.67448
2885.04940,0.67320
2883.12089,0.67196
2881.19238,0.67072
2879.26387,0.66942
2877.33536,0.66801
2875.40685,0.66647
2873.47835,0.66497
2871.54984,0.66374
2869.62133,0.66261
2867.69282,0.66141
2865.76431,0.66016
2863.83580,0.65888
2861.90729,0.65756
2859.97878,0.65629
2858.05027,0.65515
2856.12176,0.65410
2854.19326,0.65300
2852.26475,0.65181
2850.33624,0.65042
2848.40773,0.64878
2846.47922,0.64701
2844.55071,0.64524
2842.62220,0.64345
2840.69369,0.64159
2838.76518,0.63988
2836.83667,0.63850
2834.90817,0.63723
2832.97966,0.63586
2831.05115,0.63448
2829.12264,0.63311
2827.19413,0.63175
2825.26562,0.63043
2823.33711,0.62912
2821.40860,0.62779
2819.48009,0.62646
2817.55159,0.62515
2815.62308,0.62386
2813.69457,0.62248
2811.76606,0.62105
2809.83755,0.61971
2807.90904,0.61850
2805.98053,0.61732
2804.05202,0.61606
2802.12351,0.61471
2800.19500,0.61331
2798.26650,0.61199
2796.33799,0.61079
2794.40948,0.60964
2792.48097,0.60845
2790.55246,0.60719
2788.62395,0.60596
2786.69544,0.60480
2784.76693,0.60367
2782.83842,0.60251
2780.90992,0.60134
2778.98141,0.60007
2777.05290,0.59872
2775.12439,0.59742
2773.19588,0.59629
2771.26737,0.59527
2769.33886,0.59424
2767.41035,0.59318
2765.48184,0.59213
2763.55333,0.59105
2761.62483,0.58996
2759.69632,0.58888
2757.76781,0.58780
2755.83930,0.58671
2753.91079,0.58563
2751.98228,0.58460
2750.05377,0.58359
2748.12526,0.58254
2746.19675,0.58148
2744.26824,0.58047
2742.33974,0.57946
2740.41123,0.57843
2738.48272,0.57739
2736.55421,0.57638
2734.62570,0.57538
2732.69719,0.57438
2730.76868,0.57337
2728.84017,0.57236
2726.91166,0.57137
2724.98316,0.57042
2723.05465,0.56951
2721.12614,0.56859
2719.19763,0.56768
2717.26912,0.56677
2715.34061,0.56589
2713.41210,0.56501
2711.48359,0.56411
2709.55508,0.56319
2707.62657,0.56230
2705.69807,0.56145
2703.76956,0.56063
2701.84105,0.55981
2699.91254,0.55897
2697.98403,0.55814
2696.05552,0.55736
2694.12701,0.55656
2692.19850,0.55573
2690.26999,0.55495
2688.34149,0.55423
2686.41298,0.55350
2684.48447,0.55274
2682.55596,0.55199
2680.62745,0.55127
2678.69894,0.55056
2676.77043,0.54987
2674.84192,0.54920
2672.91341,0.54852
2670.98490,0.54785
2669.05640,0.54718
2667.12789,0.54652
2665.19938,0.54588
2663.27087,0.54524
2661.34236,0.54462
2659.41385,0.54401
2657.48534,0.54340
2655.55683,0.54275
2653.62832,0.54210
2651.69982,0.54149
2649.77131,0.54091
2647.84280,0.54037
2645.91429,0.53986
2643.98578,0.53936
2642.05727,0.53886
2640.12876,0.53834
2638.20025,0.53783
2636.27174,0.53735
2634.34323,0.53690
2632.41473,0.53650
2630.48622,0.53613
2628.55771,0.53573
2626.62920,0.53533
2624.70069,0.53494
2622.77218,0.53456
2620.84367,0.53418
2618.91516,0.53380
2616.98665,0.53344
2615.05814,0.53311
2613.12964,0.53280
2611.20113,0.53249
2609.27262,0.53221
2607.34411,0.53192
2605.41560,0.53163
2603.48709,0.53136
2601.55858,0.53109
2599.63007,0.53083
2597.70156,0.53056
2595.77306,0.53032
2593.84455,0.53009
2591.91604,0.52986
2589.98753,0.52962
2588.05902,0.52938
2586.13051,0.52917
2584.20200,0.52897
2582.27349,0.52876
2580.34498,0.52853
2578.41647,0.52831
2576.48797,0.52811
2574.55946,0.52793
2572.63095,0.52775
2570.70244,0.52758
2568.77393,0.52742
2566.84542,0.52728
2564.91691,0.52715
2562.98840,0.52699
2561.05989,0.52682
2559.13139,0.52670
2557.20288,0.52659
2555.27437,0.52643
2553.34586,0.52629
2551.41735,0.52618
2549.48884,0.52609
2547.56033,0.52604
2545.63182,0.52603
2543.70331,0.52600
2541.77480,0.52592
2539.84630,0.52583
2537.91779,0.52574
2535.98928,0.52567
2534.06077,0.52562
2532.13226,0.52557
2530.20375,0.52555
2528.27524,0.52555
2526.34673,0.52556
2524.41822,0.52556
2522.48971,0.52553
2520.56121,0.52548
2518.63270,0.52545
2516.70419,0.52541
2514.77568,0.52534
2512.84717,0.52522
2510.91866,0.52511
2508.99015,0.52501
2507.06164,0.52491
2505.13313,0.52480
2503.20463,0.52469
2501.27612,0.52455
2499.34761,0.52442
2497.41910,0.52430
2495.49059,0.52417
2493.56208,0.52402
2491.63357,0.52386
2489.70506,0.52370
2487.77655,0.52353
2485.84804,0.52333
2483.91954,0.52316
2481.99103,0.52302
2480.06252,0.52286
2478.13401,0.52268
2476.20550,0.52249
2474.27699,0.52228
2472.34848,0.52210
2470.41997,0.52193
2468.49146,0.52173
2466.56296,0.52152
2464.63445,0.52130
2462.70594,0.52110
2460.77743,0.52093
2458.84892,0.52078
2456.92041,0.52059
2454.99190,0.52037
2453.06339,0.52017
2451.13488,0.51998
2449.20637,0.51982
2447.27787,0.51968
2445.34936,0.51954
2443.42085,0.51940
2441.49234,0.51925
2439.56383,0.51909
2437.63532,0.51894
2435.70681,0.51881
2433.77830,0.51868
2431.84979,0.51854
2429.92129,0.51839
2427.99278,0.51823
2426.06427,0.51807
2424.13576,0.51794
2422.20725,0.51782
2420.27874,0.51768
2418.35023,0.51753
2416.42172,0.51739
2414.49321,0.51725
2412.56470,0.51708
2410.63620,0.51691
2408.70769,0.51674
2406.77918,0.51658
2404.85067,0.51645
2402.92216,0.51632
2400.99365,0.51617
2399.06514,0.51603
2397.13663,0.51590
2395.20812,0.51580
2393.27961,0.51570
2391.35111,0.51557
2389.42260,0.51538
2387.49409,0.51505
2385.56558,0.51438
2383.63707,0.51313
2381.70856,0.51100
2379.78005,0.50774
2377.85154,0.50321
2375.92303,0.49719
2373.99453,0.48931
2372.06602,0.47915
2370.13751,0.46641
2368.20900,0.45139
2366.28049,0.43514
2364.35198,0.41961
2362.42347,0.40772
2360.49496,0.40294
2358.56645,0.40796
2356.63794,0.42275
2354.70944,0.44340
2352.78093,0.46491
2350.85242,0.48116
2348.92391,0.48784
2346.99540,0.48462
2345.06689,0.47392
2343.13838,0.46382
2341.20987,0.46019
2339.28136,0.46053
2337.35286,0.46227
2335.42435,0.46417
2333.49584,0.46557
2331.56733,0.46698
2329.63882,0.46988
2327.71031,0.47403
2325.78180,0.47787
2323.85329,0.48111
2321.92478,0.48474
2319.99627,0.48918
2318.06777,0.49358
2316.13926,0.49702
2314.21075,0.49936
2312.28224,0.50117
2310.35373,0.50299
2308.42522,0.50486
2306.49671,0.50667
2304.56820,0.50829
2302.63969,0.50964
2300.71119,0.51079
2298.78268,0.51183
2296.85417,0.51285
2294.92566,0.51386
2292.99715,0.51486
2291.06864,0.51588
2289.14013,0.51693
2287.21162,0.51800
2285.28311,0.51905
2283.35460,0.52000
2281.42610,0.52083
2279.49759,0.52159
2277.56908,0.52238
2275.64057,0.52319
2273.71206,0.52403
2271.78355,0.52492
2269.85504,0.52586
2267.92653,0.52682
2265.99802,0.52779
2264.06951,0.52878
2262.14101,0.52981
2260.21250,0.53085
2258.28399,0.53187
2256.35548,0.53289
2254.42697,0.53394
2252.49846,0.53502
2250.56995,0.53614
2248.64144,0.53731
2246.71293,0.53856
2244.78443,0.53988
2242.85592,0.54117
2240.92741,0.54232
2238.99890,0.54321
2237.07039,0.54378
2235.14188,0.54411
2233.21337,0.54426
2231.28486,0.54429
2229.35635,0.54425
2227.42784,0.54416
2225.49934,0.54400
2223.57083,0.54371
2221.64232,0.54322
2219.71381,0.54256
2217.78530,0.54182
2215.85679,0.54108
2213.92828,0.54042
2211.99977,0.53986
2210.07126,0.53944
2208.14276,0.53915
2206.21425,0.53897
2204.28574,0.53888
2202.35723,0.53888
2200.42872,0.53898
2198.50021,0.53916
2196.57170,0.53939
2194.64319,0.53971
2192.71468,0.54019
2190.78617,0.54081
2188.85767,0.54150
2186.92916,0.54227
2185.00065,0.54310
2183.07214,0.54394
2181.14363,0.54481
2179.21512,0.54573
2177.28661,0.54667
2175.35810,0.54764
2173.42959,0.54866
2171.50108,0.54972
2169.57258,0.55079
2167.64407,0.55187
2165.71556,0.55299
2163.78705,0.55420
2161.85854,0.55548
2159.93003,0.55681
2158.00152,0.55818
2156.07301,0.55960
2154.14450,0.56103
2152.21600,0.56242
2150.28749,0.56380
2148.35898,0.56520
2146.43047,0.56665
2144.50196,0.56817
2142.57345,0.56972
2140.64494,0.57127
2138.71643,0.57273
2136.78792,0.57397
2134.85941,0.57487
2132.93091,0.57537
2131.00240,0.57556
2129.07389,0.57559
2127.14538,0.57564
2125.21687,0.57586
2123.28836,0.57630
2121.35985,0.57691
2119.43134,0.57766
2117.50283,0.57852
2115.57433,0.57949
2113.64582,0.58054
2111.71731,0.58164
2109.78880,0.58280
2107.86029,0.58403
2105.93178,0.58533
2104.00327,0.58666
2102.07476,0.58801
2100.14625,0.58938
2098.21774,0.59075
2096.28924,0.59209
2094.36073,0.59337
2092.43222,0.59454
2090.50371,0.59559
2088.57520,0.59657
2086.64669,0.59749
2084.71818,0.59840
2082.78967,0.59933
2080.86116,0.60031
2078.93266,0.60136
2077.00415,0.60251
2075.07564,0.60375
2073.14713,0.60510
2071.21862,0.60660
2069.29011,0.60828
2067.36160,0.61011
2065.43309,0.61206
2063.50458,0.61417
2061.57607,0.61643
2059.64757,0.61882
2057.71906,0.62136
2055.79055,0.62411
2053.86204,0.62717
2051.93353,0.63062
2050.00502,0.63451
2048.07651,0.63890
2046.14800,0.64387
2044.21949,0.64949
2042.29098,0.65574
2040.36248,0.66249
2038.43397,0.66947
2036.50546,0.67628
2034.57695,0.68256
2032.64844,0.68809
2030.71993,0.69276
2028.79142,0.69660
2026.86291,0.69976
2024.93440,0.70253
2023.00590,0.70531
2021.07739,0.70855
2019.14888,0.71255
2017.22037,0.71749
2015.29186,0.72341
2013.36335,0.73017
2011.43484,0.73731
2009.50633,0.74424
2007.57782,0.75048
2005.64931,0.75577
2003.72081,0.76010
2001.79230,0.76356
1999.86379,0.76633
1997.93528,0.76858
1996.00677,0.77032
1994.07826,0.77147
1992.14975,0.77211
1990.22124,0.77247
1988.29273,0.77275
1986.36423,0.77311
1984.43572,0.77365
1982.50721,0.77430
1980.57870,0.77493
1978.65019,0.77551
1976.72168,0.77600
1974.79317,0.77632
1972.86466,0.77633
1970.93615,0.77580
1969.00764,0.77470
1967.07914,0.77324
1965.15063,0.77165
1963.22212,0.77018
1961.29361,0.76904
1959.36510,0.76845
1957.43659,0.76853
1955.50808,0.76924
1953.57957,0.77040
1951.65106,0.77172
1949.72255,0.77294
1947.79405,0.77389
1945.86554,0.77461
1943.93703,0.77517
1942.00852,0.77565
1940.08001,0.77619
1938.15150,0.77683
1936.22299,0.77754
1934.29448,0.77823
1932.36597,0.77892
1930.43747,0.77971
1928.50896,0.78067
1926.58045,0.78187
1924.65194,0.78349
1922.72343,0.78585
1920.79492,0.78919
1918.86641,0.79371
1916.93790,0.79963
1915.00939,0.80687
1913.08088,0.81522
1911.15238,0.82445
1909.22387,0.83423
1907.29536,0.84416
1905.36685,0.85394
1903.43834,0.86338
1901.50983,0.87237
1899.58132,0.88084
1897.65281,0.88887
1895.72430,0.89660
1893.79580,0.90394
1891.86729,0.91066
1889.93878,0.91668
1888.01027,0.92199
1886.08176,0.92659
1884.15325,0.93058
1882.22474,0.93415
1880.29623,0.93742
1878.36772,0.94045
1876.43921,0.94325
1874.51071,0.94577
1872.58220,0.94778
1870.65369,0.94900
1868.72518,0.94918
1866.79667,0.94803
1864.86816,0.94527
1862.93965,0.94076
1861.01114,0.93454
1859.08263,0.92674
1857.15413,0.91759
1855.22562,0.90760
1853.29711,0.89742
1851.36860,0.88766
1849.44009,0.87877
1847.51158,0.87106
1845.58307,0.86457
1843.65456,0.85947
1841.72605,0.85603
1839.79754,0.85404
1837.86904,0.85322
1835.94053,0.85359
1834.01202,0.85511
1832.08351,0.85762
1830.15500,0.86103
1828.22649,0.86527
1826.29798,0.87009
1824.36947,0.87545
1822.44096,0.88125
1820.51245,0.88737
1818.58395,0.89381
1816.65544,0.90050
1814.72693,0.90743
1812.79842,0.91474
1810.86991,0.92243
1808.94140,0.93029
1807.01289,0.93810
1805.08438,0.94576
1803.15587,0.95313
1801.22737,0.96021
1799.29886,0.96693
1797.37035,0.97314
1795.44184,0.97868
1793.51333,0.98358
1791.58482,0.98805
1789.65631,0.99199
1787.72780,0.99522
1785.79929,0.99784
1783.87078,1.00002
1781.94228,1.00181
1780.01377,1.00327
1778.08526,1.00434
1776.15675,1.00476
1774.22824,1.00435
1772.29973,1.00332
1770.37122,1.00211
1768.44271,1.00100
1766.51420,1.00023
1764.58570,0.99992
1762.65719,1.00007
1760.72868,1.00100
1758.80017,1.00283
1756.87166,1.00547
1754.94315,1.00879
1753.01464,1.01249
1751.08613,1.01672
1749.15762,1.02171
1747.22911,1.02710
1745.30061,1.03262
1743.37210,1.03825
1741.44359,1.04398
1739.51508,1.04986
1737.58657,1.05562
1735.65806,1.06116
1733.72955,1.06733
1731.80104,1.07419
1729.87253,1.08090
1727.94402,1.08741
1726.01552,1.09389
1724.08701,1.10050
1722.15850,1.10715
1720.22999,1.11355
1718.30148,1.12025
1716.37297,1.12790
1714.44446,1.13602
1712.51595,1.14400
1710.58744,1.15184
1708.65894,1.15970
1706.73043,1.16789
1704.80192,1.17633
1702.87341,1.18441
1700.94490,1.19282
1699.01639,1.20233
1697.08788,1.21226
1695.15937,1.22268
1693.23086,1.23310
1691.30235,1.24255
1689.37385,1.25110
1687.44534,1.25841
1685.51683,1.26490
1683.58832,1.27153
1681.65981,1.27778
1679.73130,1.28286
1677.80279,1.28683
1675.87428,1.29015
1673.94577,1.29333
1672.01727,1.29641
1670.08876,1.29960
1668.16025,1.30334
1666.23174,1.30715
1664.30323,1.31063
1662.37472,1.31425
1660.44621,1.31841
1658.51770,1.32266
1656.58919,1.32610
1654.66068,1.32872
1652.73218,1.33227
1650.80367,1.33688
1648.87516,1.34084
1646.94665,1.34451
1645.01814,1.34887
1643.08963,1.35340
1641.16112,1.35751
1639.23261,1.36114
1637.30410,1.36444
1635.37560,1.36811
1633.44709,1.37246
1631.51858,1.37685
1629.59007,1.38104
1627.66156,1.38525
1625.73305,1.38927
1623.80454,1.39308
1621.87603,1.39679
1619.94752,1.39981
1618.01901,1.40181
1616.09051,1.40336
1614.16200,1.40462
1612.23349,1.40510
1610.30498,1.40463
1608.37647,1.40332
1606.44796,1.40129
1604.51945,1.39880
1602.59094,1.39600
1600.66243,1.39280
1598.73392,1.38911
1596.80542,1.38497
1594.87691,1.38058
1592.94840,1.37615
1591.01989,1.37176
1589.09138,1.36735
1587.16287,1.36292
1585.23436,1.35836
1583.30585,1.35358
1581.37734,1.34864
1579.44884,1.34361
1577.52033,1.33844
1575.59182,1.33362
1573.66331,1.32986
1571.73480,1.32623
1569.80629,1.32187
1567.87778,1.31749
1565.94927,1.31346
1564.02076,1.30947
1562.09225,1.30544
1560.16375,1.30140
1558.23524,1.29840
1556.30673,1.29706
1554.37822,1.29612
1552.44971,1.29509
1550.52120,1.29433
